,WebframeWorkedWith,ASP.NET,ASP.NET Core,Ruby on Rails,Flask,jQuery,Angular,Angular.js,Django,React.js,Vue.js,Gatsby,Spring,Express,Symfony,Laravel,Drupal
49385,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49386,Angular;Angular.js;ASP.NET Core,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49387,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49388,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49389,Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49390,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49391,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
49392,Express;Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
49393,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49395,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49397,Angular;Angular.js;ASP.NET;jQuery;Laravel;Spring,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
49398,Express;jQuery;Laravel;React.js;Spring;Symfony,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
49399,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49400,Django;Express;Flask;Gatsby;React.js,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
49401,Django;Flask;jQuery;Ruby on Rails;Symfony,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
49402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49403,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49404,Angular;Angular.js;ASP.NET;jQuery,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
49405,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49406,ASP.NET;Django;jQuery;Laravel;Spring,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
49407,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49408,Angular.js;React.js;Spring,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
49409,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49410,ASP.NET;ASP.NET Core;Spring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49411,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49412,Django;jQuery;Laravel;Spring,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
49413,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49417,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49419,Angular;Express;jQuery;React.js;Vue.js,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
49420,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49421,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49422,Drupal;Gatsby;jQuery;React.js;Ruby on Rails;Symfony,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
49423,Angular;React.js;Vue.js,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
49424,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49425,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49426,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49427,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49428,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49429,ASP.NET;ASP.NET Core;jQuery;Vue.js,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49431,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49433,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49434,Angular;Angular.js;Flask;Ruby on Rails;Spring,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
49435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49436,ASP.NET;React.js,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49437,ASP.NET;ASP.NET Core;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49438,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49439,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49440,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49441,Angular;Angular.js,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49443,Express;Flask;jQuery;React.js;Vue.js,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
49444,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49445,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49446,Angular;Angular.js;Express;jQuery;React.js;Vue.js,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
49447,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49448,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49449,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49450,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49451,Angular;ASP.NET;ASP.NET Core;jQuery;React.js;Vue.js,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
49452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49453,Angular.js;Express;Gatsby;jQuery;React.js,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
49454,Angular.js;ASP.NET;ASP.NET Core;jQuery;Laravel;React.js;Symfony;Vue.js,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0
49455,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49456,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49457,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49459,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49460,Angular.js;jQuery;Spring,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49461,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49463,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49464,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49465,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49466,jQuery;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49467,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49468,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49469,Angular;Angular.js;ASP.NET;ASP.NET Core;Django;Drupal;Express;Flask;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;Spring;Symfony;Vue.js,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49470,Express;React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
49471,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49472,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49473,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49474,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49475,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49478,Angular;Express;Spring;Vue.js,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
49479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49480,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49481,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49482,Angular;ASP.NET Core;Vue.js,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49483,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49484,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49485,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49486,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49487,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49488,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49489,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49490,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49491,Angular;Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49493,Angular;ASP.NET,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49494,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
49495,Angular.js;ASP.NET;jQuery,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
49496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49498,Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
49499,Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49501,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49503,Angular.js;jQuery;Spring;Vue.js,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
49504,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49506,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49507,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49508,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49509,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49512,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49513,Django;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
49514,Angular;Flask;Laravel;Symfony,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
49515,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49516,Flask;jQuery,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49518,Django;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
49519,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49520,Angular.js,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49521,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49523,jQuery;Laravel;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
49524,jQuery;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
49525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49526,ASP.NET;ASP.NET Core;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49527,Angular.js;jQuery,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
49528,Drupal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49530,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49531,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49532,Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
49533,Drupal;Flask;jQuery;Vue.js,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
49534,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49535,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49536,Django;Flask;Gatsby;React.js,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
49537,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49538,Angular.js;Express;jQuery;Spring,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
49539,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49540,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49541,Laravel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49542,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49543,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49545,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49546,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49547,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49548,React.js;Vue.js,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
49549,jQuery;Laravel;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49550,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
49551,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49553,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49554,Angular;Laravel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49555,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49557,Express;Gatsby;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
49558,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49560,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49561,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49562,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49563,Angular;Angular.js;ASP.NET;Express;jQuery;Laravel,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
49564,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49565,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49566,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
49567,jQuery;React.js;Ruby on Rails,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
49568,Angular;Django;Laravel,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
49569,Django;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
49570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49572,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49574,Angular;Angular.js,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49575,Angular;Angular.js;jQuery;Laravel;Vue.js,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
49576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49577,jQuery;Laravel;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49579,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49580,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49581,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49582,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49583,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49584,Angular;ASP.NET;jQuery,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49585,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49586,Angular;Spring;Vue.js,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
49587,Angular.js,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49588,Angular;Angular.js;Django;Drupal;Express;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;Symfony;Vue.js,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
49589,Angular.js;Express;Gatsby;React.js;Spring,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
49590,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49591,Angular.js;Django;jQuery;React.js,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
49592,Angular;ASP.NET,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49593,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49594,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49595,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49597,Express;jQuery;React.js;Symfony,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
49598,ASP.NET;ASP.NET Core;Laravel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49599,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49600,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49601,Angular;Ruby on Rails;Vue.js,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
49602,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49603,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49604,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49605,Express;Gatsby;React.js,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
49606,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49607,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49609,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49610,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49611,Angular;Angular.js,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49613,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49614,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49615,Angular;Angular.js;React.js;Symfony;Vue.js,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
49616,Angular.js;Django;Flask;jQuery;Vue.js,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
49617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49619,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49621,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49622,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49623,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49624,ASP.NET Core;Spring,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49626,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49627,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49628,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49629,Angular.js;ASP.NET;ASP.NET Core;Express;Flask;jQuery;React.js,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
49630,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49633,ASP.NET Core;React.js,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49635,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49636,ASP.NET;jQuery;Laravel,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49637,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49638,ASP.NET Core;React.js;Vue.js,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
49639,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49640,Angular.js,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49641,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49642,jQuery;Laravel;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
49643,Express;Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
49644,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49645,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49647,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49648,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49649,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49650,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49652,Express;jQuery;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
49653,Angular;Express;Gatsby;Laravel;React.js;Ruby on Rails,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
49654,Django;jQuery;Spring;Vue.js,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
49655,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49657,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49658,Angular;Angular.js;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
49659,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49661,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49662,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49663,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49664,Express;Gatsby;Vue.js,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
49665,jQuery;Laravel;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
49666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49668,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49669,Django;jQuery;Vue.js,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
49670,Angular;Angular.js;ASP.NET;ASP.NET Core;Django;Drupal;Laravel;React.js;Ruby on Rails;Symfony,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
49671,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49672,Flask;Ruby on Rails,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49673,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49674,Django;jQuery;React.js,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
49675,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49677,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49678,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49679,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49680,Django;Express;Flask;React.js,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
49681,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49683,ASP.NET Core;React.js,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49684,Angular;Angular.js;Express;React.js,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
49685,Angular;Express;jQuery;React.js;Vue.js,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
49686,jQuery;React.js;Spring,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
49687,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49688,ASP.NET Core;Vue.js,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49689,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49690,Angular;Angular.js;jQuery;Ruby on Rails,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
49691,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49692,Angular;Angular.js;ASP.NET;ASP.NET Core;Drupal;jQuery;Laravel;Vue.js,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
49693,Angular.js;Django,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
49694,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49695,jQuery;Laravel;Symfony,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
49696,Angular;Django;Express;Flask;jQuery;Laravel;Spring;Vue.js,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0
